canonical_id,canonical_name,scientific_name,authorship,rank,status,is_hybrid,accepted_canonical_id,authority_mappings_count,authorities
34823,Habenorkis purpurabenis,Habenorkis purpurabenis Thouars,,unknown,synonym,False,2664,0,
34824,Imerinorchis purpurea,Imerinorchis purpurea (Thouars) Szlach.,,unknown,synonym,False,2664,0,
34825,Peristylus purpureus,Peristylus purpureus (Thouars) S. Moore,,unknown,synonym,False,2664,0,
34826,Bicornella quinqueloba,Bicornella quinqueloba (H. Perrier) Szlach. & Kras,,unknown,synonym,False,2665,0,
34827,Bicornella quinquepartita,Bicornella quinquepartita (H. Perrier) Szlach. & Kras,,unknown,synonym,False,2666,0,
34828,Amphorkis lilacina,Amphorkis lilacina Ridl.,,unknown,synonym,False,2667,0,
34829,Bicornella ridleyi,Bicornella ridleyi (T. Durand & Schinz) Szlach. & Kras,,unknown,synonym,False,2667,0,
34830,Cynorkis heterochroma,Cynorkis heterochroma Schltr.,,unknown,synonym,False,2667,0,
34831,Cynorkis moramangana,Cynorkis moramangana Schltr.,,unknown,synonym,False,2667,0,
34832,Cynorkis rhomboglossa,Cynorkis rhomboglossa Schltr.,,unknown,synonym,False,2667,0,
34833,Hemiperis ringens,Hemiperis ringens Frapp.,,unknown,synonym,False,2668,0,
34834,Bicornella rolfei,Bicornella rolfei (Hochr.) Szlach. & Kras,,unknown,synonym,False,2669,0,
34835,Cynorkis imerinensis,Cynorkis imerinensis (Ridl.) Kraenzl.,,unknown,synonym,False,2670,0,
34836,Gymnadenia rosellata,Gymnadenia rosellata (Thouars) A. Rich.,,unknown,synonym,False,2670,0,
34837,Habenaria imerinensis,Habenaria imerinensis Ridl.,,unknown,synonym,False,2670,0,
34838,Habenaria mascarenensis,Habenaria mascarenensis Spreng.,,unknown,synonym,False,2670,0,
34839,Habenaria rosellata,Habenaria rosellata (Thouars) Schltr.,,unknown,synonym,False,2670,0,
34840,Imerinorchis imerinensis,Imerinorchis imerinensis (Ridl.) Szlach.,,unknown,synonym,False,2670,0,
34841,Satorkis rossatis,Satorkis rossatis Thouars,,unknown,synonym,False,2670,0,
34842,Satyrium rosellatum,Satyrium rosellatum Thouars,,unknown,synonym,False,2670,0,
34843,Physoceras rotundifolium,Physoceras rotundifolium H. Perrier,,unknown,synonym,False,2671,0,
34844,Bicornella rungweensis,Bicornella rungweensis (Schltr.) Szlach. & Kras,,unknown,synonym,False,2672,0,
34845,Bicornella sacculata,Bicornella sacculata (Schltr.) Szlach. & Kras,,unknown,synonym,False,71,0,
34846,Lowiorchis sambiranoensis,Lowiorchis sambiranoensis (Schltr.) Szlach.,,unknown,synonym,False,74,0,
34847,Bicornella saxicola,Bicornella saxicola (Schltr.) Szlach. & Kras,,unknown,synonym,False,76,0,
34848,Bicornella schlechteri,Bicornella schlechteri (H. Perrier) Szlach. & Kras,,unknown,synonym,False,81,0,
34849,Holothrix schmidtii,Holothrix schmidtii Kraenzl.,,unknown,synonym,False,82,0,
34850,Bicornella sigmoidea,Bicornella sigmoidea (Kraenzl.) Szlach. & Kras,,unknown,synonym,False,2259,0,
34851,Herminium sigmoideum,Herminium sigmoideum (Kraenzl.) K. Schum.,,unknown,synonym,False,2259,0,
34852,Habenaria tenerrima,Habenaria tenerrima Ridl.,,unknown,synonym,False,2687,0,
34853,Arnottia simplex,Arnottia simplex (Frapp.) Schltr.,,unknown,synonym,False,2673,0,
34854,Hemiperis simplex,Hemiperis simplex Frapp.,,unknown,synonym,False,2673,0,
34855,Bicornella sororia,Bicornella sororia (Schltr.) Szlach. & Kras,,unknown,synonym,False,2674,0,
34856,Cynorkis amabilis,Cynorkis amabilis Schltr.,,unknown,synonym,False,2677,0,
34857,Cynorkis bella,Cynorkis bella Schltr.,,unknown,synonym,False,2677,0,
34858,Cynorkis oligadenia,Cynorkis oligadenia Schltr.,,unknown,synonym,False,2677,0,
34859,Cynorkis oxypetala,Cynorkis oxypetala Schltr.,,unknown,synonym,False,2677,0,
34860,Amphorkis colorata,Amphorkis colorata Steud.,,unknown,synonym,False,2678,0,
34861,Amphorkis laxiflora,Amphorkis laxiflora Blume,,unknown,synonym,False,2678,0,
34862,Amphorkis reticulata,Amphorkis reticulata Frapp. ex Cordem.,,unknown,synonym,False,2678,0,
34863,Amphorkis squamosa,Amphorkis squamosa (Poir.) Frapp. ex Cordem.,,unknown,synonym,False,2678,0,
34864,Cynorkis laxiflora,Cynorkis laxiflora (Blume) T. Durand & Schinz,,unknown,synonym,False,2678,1,GBIF
34865,Cynorkis parviflora,Cynorkis parviflora Rchb.f.,,unknown,synonym,False,2678,1,GBIF
34866,Cynorkis reticulata,Cynorkis reticulata (Frapp. ex Cordem.) Schltr.,,unknown,synonym,False,2678,0,
34867,Gymnadenia squamata,Gymnadenia squamata (Poir.) A. Rich.,,unknown,synonym,False,2678,0,
34868,Orchis squamosa,Orchis squamosa Poir.,,unknown,synonym,False,2678,0,
34869,Bicornella stolonifera,Bicornella stolonifera Schltr.,,unknown,synonym,False,2679,0,
34870,Bicornella summerhayesiana,Bicornella summerhayesiana (Geerinck) Szlach. & Kras,,unknown,synonym,False,2681,0,
34871,Bicornella symoensii,Bicornella symoensii (Geerinck & Tournay) Szlach. & Kras,,unknown,synonym,False,2683,0,
34872,Hemiperis purpurea,Hemiperis purpurea Frapp.,,unknown,synonym,False,2685,0,
34873,Bicornella tenella,Bicornella tenella (Ridl.) Szlach. & Kras,,unknown,synonym,False,2686,0,
34874,Bicornella tenerrima,Bicornella tenerrima (Kraenzl.) Szlach. & Kras,,unknown,synonym,False,2687,0,
34875,Bicornella tryphioides,Bicornella tryphioides (Schltr.) Szlach. & Kras,,unknown,synonym,False,2690,0,
34876,Platanthera uncata,Platanthera uncata Rolfe,,unknown,synonym,False,2692,0,
34877,Physoceras bellum,Physoceras bellum Schltr.,,unknown,synonym,False,2544,0,
34878,Gymnadenia uniflora,Gymnadenia uniflora Steud.,,unknown,synonym,False,2693,0,
34879,Habenaria usambarae,Habenaria usambarae Kraenzl.,,unknown,synonym,False,2694,0,
34880,Holothrix usambarae,Holothrix usambarae Kraenzl.,,unknown,synonym,False,2694,0,
34881,Cynorkis tsaratananae,Cynorkis tsaratananae Schltr.,,unknown,synonym,False,2701,0,
34882,Imerinorchis zaratananae,Imerinorchis zaratananae (Schltr.) Szlach.,,unknown,synonym,False,2701,0,
34883,Cynorkis hetaerioides,Cynorkis hetaerioides (Summerh.) Szlach.,,unknown,synonym,False,2706,0,
34884,Habenaria hetaerioides,Habenaria hetaerioides Summerh.,,unknown,synonym,False,2706,0,
34885,Habenaria robertsii,"Habenaria robertsii (D. L. Jones) M. W. Chase, X. H. Jin & Schuit.",,unknown,synonym,False,2708,0,
34886,Habenaria regalis,Habenaria regalis Schltr.,,unknown,synonym,False,2710,0,
34887,Diplochilos hirsutus,Diplochilos hirsutus Lindl.,,unknown,synonym,False,2712,0,
34888,Habenaria hirsuta,"Habenaria hirsuta (Lindl.) M. W. Chase, X. H. Jin & Schuit.",,unknown,synonym,False,2712,0,
34889,Diplochilus longifolius,Diplochilus longifolius Lindl.,,unknown,synonym,False,2714,0,
34890,Diplomeris boxallii,Diplomeris boxallii Rolfe,,unknown,synonym,False,2714,0,
34891,Habenaria boxalii,"Habenaria boxalii (Rolfe) M. W. Chase, X. H. Jin & Schuit.",,unknown,synonym,False,2714,0,
34892,Paragnathis pulchella,Paragnathis pulchella (D. Don) Spreng.,,unknown,synonym,False,2714,0,
34893,Deroemera acuminata,Deroemera acuminata Rendle & Schltr.,,unknown,synonym,False,2716,0,
34894,Deroemera aphylla,Deroemera aphylla (Forssk.) Schltr. & Rendle,,unknown,synonym,False,2716,0,
34895,Deroemera calva,Deroemera calva (Kraenzl.) Schltr.,,unknown,synonym,False,2716,0,
34896,Deroemera ledermannii,Deroemera ledermannii (Kraenzl.) Schltr.,,unknown,synonym,False,2716,0,
34897,Holothrix calva,Holothrix calva Kraenzl.,,unknown,synonym,False,2716,0,
34898,Holothrix ledermannii,Holothrix ledermannii Kraenzl.,,unknown,synonym,False,2716,0,
34899,Orchis aphylla,Orchis aphylla Forssk.,,unknown,synonym,False,2716,0,
34900,Platanthera aphylla,Platanthera aphylla (Forssk.) Lindl.,,unknown,synonym,False,2716,0,
34901,Holothrix richardii,Holothrix richardii Rolfe,,unknown,synonym,False,2719,0,
34902,Holothrix vatkeana,Holothrix vatkeana Rchb.f.,,unknown,synonym,False,2719,0,
34903,Peristylus arachnoideus,Peristylus arachnoideus A. Rich.,,unknown,synonym,False,2719,0,
34904,Platanthera arachnoidea,Platanthera arachnoidea (A. Rich.) Engl.,,unknown,synonym,False,2719,0,
34905,Bucculina aspera,Bucculina aspera Lindl.,,unknown,synonym,False,2720,0,
34906,Holothrix confusa,Holothrix confusa Rolfe,,unknown,synonym,False,2720,0,
34907,Holothrix puberula,Holothrix puberula Rendle,,unknown,synonym,False,2722,0,
34908,Holothrix plowdenii,Holothrix plowdenii Kraenzl.,,unknown,synonym,False,2722,0,
34909,Scopularia burchelli,Scopularia burchelli Lindl.,,unknown,synonym,False,2724,0,
34910,Arethusa burmanni,Arethusa burmanni L. ex Jackson,,unknown,synonym,False,2725,0,
34911,Arethusa ciliaris,Arethusa ciliaris L.f.,,unknown,synonym,False,2725,0,
34912,Bartholina burmanniana,Bartholina burmanniana (L.) Ker Gawl.,,unknown,synonym,False,2725,0,
34913,Bartholina lindleyana,Bartholina lindleyana Rchb.f.,,unknown,synonym,False,2725,0,
34914,Bartholina pectinata,Bartholina pectinata (Thunb.) R. Br.,,unknown,synonym,False,2725,0,
34915,Habenaria burmanniana,Habenaria burmanniana (L.) R. Br.,,unknown,synonym,False,2725,0,
34916,Lathrisia pectinata,Lathrisia pectinata (Thunb.) Sw.,,unknown,synonym,False,2725,0,
34917,Orchis burmanniana,Orchis burmanniana (L.) Sw.,,unknown,synonym,False,2725,0,
34918,Habenaria hispida,Habenaria hispida (Thunb.) A. Spreng.,,unknown,synonym,False,2726,0,
34919,Holothrix gracilis,Holothrix gracilis Lindl.,,unknown,synonym,False,2726,0,
34920,Holothrix harveyana,Holothrix harveyana Lindl.,,unknown,synonym,False,2726,0,
34921,Holothrix hispidula,Holothrix hispidula (L.f.) T. Durand & Schinz,,unknown,synonym,False,2726,0,
34922,Holothrix lindleyana,Holothrix lindleyana Rchb.f.,,unknown,synonym,False,2726,0,
34923,Holothrix squamulosa,Holothrix squamulosa Lindl.,,unknown,synonym,False,2726,0,
34924,Monotris secunda,Monotris secunda Lindl.,,unknown,synonym,False,2726,0,
34925,Orchis hispidula,Orchis hispidula L.f.,,unknown,synonym,False,2726,0,
34926,Tryphia nivea,Tryphia nivea Zeyh. ex Harv.,,unknown,synonym,False,2726,0,
34927,Holothrix lithophila,Holothrix lithophila Schltr.,,unknown,synonym,False,2727,0,
34928,Deroemera culveri,Deroemera culveri (Bolus) Schltr.,,unknown,synonym,False,2728,0,
34929,Bartholina etheliae,Bartholina etheliae Bolus,,unknown,synonym,False,2730,0,
34930,Holothrix brachylabris,Holothrix brachylabris Sond.,,unknown,synonym,False,2731,0,
34931,Scopularia grandiflora,Scopularia grandiflora Sond.,,unknown,synonym,False,2733,0,
34932,Holothrix rupicola,Holothrix rupicola Schltr.,,unknown,synonym,False,2735,0,
34933,Holothrix lastii,Holothrix lastii Rolfe,,unknown,synonym,False,2717,0,
34934,Holothrix medusa,Holothrix medusa Kraenzl.,,unknown,synonym,False,2717,0,
34935,Tryphia macowaniana,Tryphia macowaniana (Rchb.f.) Rchb.f.,,unknown,synonym,False,85,0,
34936,Tryphia orthoceras,Tryphia orthoceras Harv.,,unknown,synonym,False,2736,0,
34937,Holothrix brachycheira,Holothrix brachycheira Summerh.,,unknown,synonym,False,2737,0,
34938,Holothrix parvifolia,Holothrix parvifolia Lindl.,,unknown,synonym,False,2738,0,
34939,Tryphia parviflora,Tryphia parviflora (Lindl.) Lindl.,,unknown,synonym,False,2738,0,
34940,Tryphia secunda,Tryphia secunda Lindl.,,unknown,synonym,False,2738,0,
34941,Deroemera pentadactyla,Deroemera pentadactyla Summerh.,,unknown,synonym,False,2739,0,
34942,Saccidium pilosum,Saccidium pilosum Lindl.,,unknown,synonym,False,2740,0,
34943,Holothrix rorida,Holothrix rorida G. Will.,,unknown,synonym,False,2741,0,
34944,Deroemera praecox,Deroemera praecox (Rchb.f.) Rendle & Schltr. ex Rolfe,,unknown,synonym,False,2742,0,
34945,Holothrix reckii,Holothrix reckii Bolus,,unknown,synonym,False,2743,0,
34946,Deroemera schimperi,Deroemera schimperi (Rchb.f.) Rolfe,,unknown,synonym,False,2744,0,
34947,Holothrix multisecta,Holothrix multisecta Bolus,,unknown,synonym,False,2746,0,
34948,Holothrix monotris,Holothrix monotris Rchb.f.,,unknown,synonym,False,2747,0,
34949,Orchis secunda,Orchis secunda Thunb.,,unknown,synonym,False,2747,0,
34950,Scopularia secunda,Scopularia secunda (Thunb.) Lindl.,,unknown,synonym,False,2747,0,
34951,Tryphia major,Tryphia major Sond.,,unknown,synonym,False,2747,0,
34952,Deroemera squammata,Deroemera squammata (Hochst. ex A. Rich.) Rchb.f.,,unknown,synonym,False,2749,0,
34953,Peristylus squammatus,Peristylus squammatus Hochst. ex A. Rich.,,unknown,synonym,False,2749,0,
34954,Spiranthes abyssinica,Spiranthes abyssinica Hochst. ex A. Rich.,,unknown,synonym,False,2749,0,
34955,Holothrix platydactyla,Holothrix platydactyla Kraenzl.,,unknown,synonym,False,2752,0,
34956,Peristylus tridentatus,Peristylus tridentatus Hook.f.,,unknown,synonym,False,2752,0,
34957,Platanthera tridentata,Platanthera tridentata (Hook.f.) Engl.,,unknown,synonym,False,2752,0,
34958,Deroemera triloba,Deroemera triloba Rolfe,,unknown,synonym,False,2753,0,
34959,Deroemera montigena,Deroemera montigena (Ridl.) Rolfe,,unknown,synonym,False,2754,0,
34960,Deroemera unifolia,Deroemera unifolia (Rchb.f.) Rchb.f.,,unknown,synonym,False,2754,0,
34961,Holothrix montigena,Holothrix montigena Ridl.,,unknown,synonym,False,2754,1,GBIF
34962,Peristylus unifolius,Peristylus unifolius (Rchb.f.) Hochst. ex Rchb.f.,,unknown,synonym,False,2754,0,
34963,Brachycorythis obovalis,Brachycorythis obovalis Summerh.,,unknown,synonym,False,2760,0,
34964,Gymnadenia acuta,Gymnadenia acuta Rchb.f.,,unknown,synonym,False,2760,0,
34965,Habenaria acuta,Habenaria acuta (Rchb.f.) Gagnep.,,unknown,synonym,False,2760,0,
34966,Phyllomphax acuta,Phyllomphax acuta (Rchb.f.) Schltr.,,unknown,synonym,False,2760,0,
34967,Phyllomphax obovalis,Phyllomphax obovalis (Summerh.) Szlach.,,unknown,synonym,False,2760,0,
34968,Platanthera acuta,Platanthera acuta (Rchb.f.) Kraenzl.,,unknown,synonym,False,2760,0,
34969,Afrorchis angolensis,Afrorchis angolensis (Schltr.) Szlach.,,unknown,synonym,False,2761,0,
34970,Brachycorythis oligophylla,Brachycorythis oligophylla Kraenzl.,,unknown,synonym,False,2761,0,
34971,Diplacorchis angolensis,Diplacorchis angolensis (Schltr.) Schltr.,,unknown,synonym,False,2761,0,
34972,Platanthera angolensis,Platanthera angolensis Schltr.,,unknown,synonym,False,2761,0,
34973,Phyllomphax brevicalcarata,Phyllomphax brevicalcarata Szlach. & OlÄdrz.,,unknown,synonym,False,2763,0,
34974,Brachycorythis parviflora,Brachycorythis parviflora Rolfe,,unknown,synonym,False,2764,0,
34975,Platanthera buchananii,Platanthera buchananii Schltr.,,unknown,synonym,False,2764,0,
34976,Afrorchis congoensis,Afrorchis congoensis (Kraenzl.) OlÄdrz. & Szlach.,,unknown,synonym,False,2765,0,
34977,Brachycorythis hirschbergii,Brachycorythis hirschbergii Braid,,unknown,synonym,False,2765,0,
34978,Gyaladenia congoensis,Gyaladenia congoensis (Kraenzl.) Szlach.,,unknown,synonym,False,2765,0,
34979,Diplacorchis disoides,Diplacorchis disoides (Ridl.) Schltr.,,unknown,synonym,False,2767,0,
34980,Gyaladenia disoides,Gyaladenia disoides (Ridl.) Szlach.,,unknown,synonym,False,2767,0,
34981,Habenaria disoides,Habenaria disoides Ridl.,,unknown,synonym,False,2767,0,
34982,Gyaladenia friesii,Gyaladenia friesii (Schltr.) Schltr.,,unknown,synonym,False,2768,0,
34983,Platanthera friesii,Platanthera friesii Schltr.,,unknown,synonym,False,2768,0,
34984,Brachycorythis truncatolabellata,Brachycorythis truncatolabellata (Hayata) S. S. Ying,,unknown,synonym,False,2769,0,
34985,Gymnadenia galeandra,Gymnadenia galeandra (Rchb.f.) Rchb.f.,,unknown,synonym,False,2769,0,
34986,Habenaria galeandra,Habenaria galeandra (Rchb.f.) Benth.,,unknown,synonym,False,2769,0,
34987,Phyllomphax championii,Phyllomphax championii (Lindl.) Schltr.,,unknown,synonym,False,2769,0,
34988,Phyllomphax galeandra,Phyllomphax galeandra (Rchb.f.) Schltr.,,unknown,synonym,False,2769,0,
34989,Phyllomphax truncatolabellata,Phyllomphax truncatolabellata (Hayata) Schltr.,,unknown,synonym,False,2769,0,
34990,Platanthera championii,Platanthera championii Lindl.,,unknown,synonym,False,2769,0,
34991,Platanthera galeandra,Platanthera galeandra Rchb.f.,,unknown,synonym,False,2769,0,
34992,Platanthera truncatolabellata,Platanthera truncatolabellata Hayata,,unknown,synonym,False,2769,0,
34993,Brachycorythis menglianensis,Brachycorythis menglianensis Y. Y. Qian,,unknown,synonym,False,2770,0,
34994,Gymnadenia helferi,Gymnadenia helferi Rchb.f.,,unknown,synonym,False,2770,0,
34995,Gymnadenia sesamoides,Gymnadenia sesamoides C. S. P. Parish,,unknown,synonym,False,2770,0,
34996,Habenaria helferi,Habenaria helferi (Rchb.f.) Hook.f.,,unknown,synonym,False,2770,0,
34997,Phyllomphax helferi,Phyllomphax helferi (Rchb.f.) Schltr.,,unknown,synonym,False,2770,0,
34998,Phyllomphax menglianensis,Phyllomphax menglianensis (Y. Y. Qian) OlÄdrz. & Szlach.,,unknown,synonym,False,2770,0,
34999,Phyllomphax sesamoides,Phyllomphax sesamoides (C. S. P. Parish) Schltr.,,unknown,synonym,False,2770,0,
35000,Platanthera helferi,Platanthera helferi (Rchb.f.) Kraenzl.,,unknown,synonym,False,2770,0,
35001,Phyllomphax henryi,Phyllomphax henryi Schltr.,,unknown,synonym,False,2771,0,
35002,Platanthera dielsiana,Platanthera dielsiana So&oacute;,,unknown,synonym,False,2771,0,
35003,Habenaria iantha,Habenaria iantha (Wight) Hook.f.,,unknown,synonym,False,2773,0,
35004,Phyllomphax iantha,Phyllomphax iantha (Wight) Schltr.,,unknown,synonym,False,2773,0,
35005,Phyllomphax obcordata,Phyllomphax obcordata var. iantha (Wight) C. E. C Fisch.,,unknown,synonym,False,2773,0,
35006,Platanthera affinis,Platanthera affinis Wight,,unknown,synonym,False,2773,0,
35007,Platanthera iantha,Platanthera iantha Wight,,unknown,synonym,False,2773,0,
35008,Platanthera inhambanensis,Platanthera inhambanensis Schltr.,,unknown,synonym,False,2774,0,
35009,Habenaria laotica,Habenaria laotica Gagnep.,,unknown,synonym,False,2776,0,
35010,Phyllomphax laotica,Phyllomphax laotica (Gagnep.) Szlach.,,unknown,synonym,False,2776,0,
35011,Brachycorythis schlechteri,Brachycorythis schlechteri Geerinck,,unknown,synonym,False,2777,0,
35012,Schwartzkopffia angolensis,Schwartzkopffia angolensis Schltr.,,unknown,synonym,False,2777,0,
35013,Schwartzkopffia lastii,Schwartzkopffia lastii (Rolfe) Schltr.,,unknown,synonym,False,2777,0,
35014,Schwartzkopffia pumilio,Schwartzkopffia pumilio var. lastii (Rolfe) OlÄdrz. & Szlach.,,unknown,synonym,False,2777,0,
35015,Gyaladenia macowaniana,Gyaladenia macowaniana (Rchb.f.) Schltr.,,unknown,synonym,False,2778,0,
35016,Gymnadenia macowaniana,Gymnadenia macowaniana (Rchb.f.) Schltr.,,unknown,synonym,False,2778,0,
35017,Platanthera macowaniana,Platanthera macowaniana (Rchb.f.) Schltr.,,unknown,synonym,False,2778,0,
35018,Eulophia helleborina,Eulophia helleborina Hook.f.,,unknown,synonym,False,2779,0,
35019,Gymnadenia macrantha,Gymnadenia macrantha Lindl.,,unknown,synonym,False,2779,0,
35020,Habenaria helleborina,Habenaria helleborina (Hook.f.) G. Nicholson,,unknown,synonym,False,2779,0,
35021,Phyllomphax helleborina,Phyllomphax helleborina (Hook.f.) Schltr.,,unknown,synonym,False,2779,0,
35022,Phyllomphax macrantha,Phyllomphax macrantha (Lindl.) Summerh.,,unknown,synonym,False,2779,0,
35023,Platanthera helleborina,Platanthera helleborina (Hook.f.) Rolfe,,unknown,synonym,False,2779,0,
35024,Phyllomphax neglecta,Phyllomphax neglecta (H. A. Pedersen) OlÄdrz. & Szlach.,,unknown,synonym,False,2781,0,
35025,Gymnadenia obcordata,Gymnadenia obcordata (Lindl. ex Wall.) Rchb.f.,,unknown,synonym,False,2782,0,
35026,Habenaria obcordata,Habenaria obcordata (Lindl. ex Wall.) Fyson,,unknown,synonym,False,2782,0,
35027,Platanthera obcordata,Platanthera obcordata Lindl.,,unknown,synonym,False,2782,0,
35028,Brachycorythis allisonii,Brachycorythis allisonii Rolfe,,unknown,synonym,False,2783,0,
35029,Platanthera ovata,Platanthera ovata (Lindl.) Schltr.,,unknown,synonym,False,2783,0,
35030,Brachycorythis grandis,Brachycorythis grandis Kraenzl.,,unknown,synonym,False,2783,0,
35031,Brachycorythis schweinfurthii,Brachycorythis schweinfurthii Rchb.f.,,unknown,synonym,False,2783,0,
35032,Brachycorythis ugandensis,Brachycorythis ugandensis Schltr.,,unknown,synonym,False,2783,0,
35033,Brachycorythis acutiloba,Brachycorythis acutiloba Rendle,,unknown,synonym,False,2783,0,
35034,Brachycorythis welwitschii,Brachycorythis welwitschii Rchb.f.,,unknown,synonym,False,2783,0,
35035,Afrorchis paucifolia,Afrorchis paucifolia (Summerh.) OlÄdrz. & Szlach.,,unknown,synonym,False,2784,0,
35036,Afrorchis pilosa,Afrorchis pilosa (Summerh.) Szlach.,,unknown,synonym,False,196,0,
35037,Brachycorythis briantiana,Brachycorythis briantiana Kraenzl. ex De Wild. & T. Durand,,unknown,synonym,False,2787,0,
35038,Brachycorythis macclouniei,Brachycorythis macclouniei Braid,,unknown,synonym,False,2787,0,
35039,Brachycorythis perrieri,Brachycorythis perrieri Schltr.,,unknown,synonym,False,2787,0,
35040,Platanthera pleistophylla,Platanthera pleistophylla (Rchb.f.) Schltr.,,unknown,synonym,False,2787,0,
35041,Brachycorythis leopoldii,Brachycorythis leopoldii Kraenzl.,,unknown,synonym,False,2787,0,
35042,Brachycorythis pulchra,Brachycorythis pulchra Schltr.,,unknown,synonym,False,2787,0,
35043,Brachycorythis baumii,Brachycorythis baumii Schltr.,,unknown,synonym,False,2788,0,
35044,Brachycorythis goetziana,Brachycorythis goetziana Kraenzl.,,unknown,synonym,False,2788,0,
35045,Brachycorythis hispidula,Brachycorythis hispidula (Rendle) Schltr.,,unknown,synonym,False,2788,0,
35046,Brachycorythis kassnerana,Brachycorythis kassnerana Kraenzl.,,unknown,synonym,False,2788,0,
35047,Brachycorythis stolzii,Brachycorythis stolzii Schltr.,,unknown,synonym,False,2788,0,
35048,Brachycorythis sudanica,Brachycorythis sudanica Schltr.,,unknown,synonym,False,2788,0,
35049,Peristylus hispidulus,Peristylus hispidulus Rendle,,unknown,synonym,False,2788,0,
35050,Platanthera brachycorythis,Platanthera brachycorythis Schltr.,,unknown,synonym,False,2788,0,
35051,Platanthera hispidula,Platanthera hispidula (Rendle) Gilg,,unknown,synonym,False,2788,0,
35052,Brachycorythis rosea,Brachycorythis rosea A. Chev. ex Summerh.,,unknown,synonym,False,2789,0,
35053,Disa pumilio,Disa pumilio (Lindl.) T. Durand & Schinz,,unknown,synonym,False,2789,0,
35054,Penthea pumilio,Penthea pumilio Lindl.,,unknown,synonym,False,2789,0,
35055,Schwartzkopffia buettneriana,Schwartzkopffia buettneriana Kraenzl.,,unknown,synonym,False,2789,0,
35056,Gyaladenia rhodostachys,Gyaladenia rhodostachys (Schltr.) Schltr.,,unknown,synonym,False,2790,0,
35057,Platanthera rhodostachys,Platanthera rhodostachys Schltr.,,unknown,synonym,False,2790,0,
35058,Afrorchis sceptrum,Afrorchis sceptrum (Schltr.) Szlach.,,unknown,synonym,False,2791,0,
35059,Diplacorchis ashantensis,Diplacorchis ashantensis Summerh.,,unknown,synonym,False,2791,0,
35060,Phyllomphax seidenfadeniana,Phyllomphax seidenfadeniana Szlach. & OlÄdrz.,,unknown,synonym,False,2792,0,
35061,Ophrys bombylifera,Ophrys bombylifera Willd.,,unknown,synonym,False,2873,0,
35062,Phyllomphax siamensis,Phyllomphax siamensis Szlach. & OlÄdrz.,,unknown,synonym,False,2793,0,
35063,Phyllomphax splendida,Phyllomphax splendida (Summerh.) Szlach.,,unknown,synonym,False,2794,0,
35064,Phyllomphax tanganyikensis,Phyllomphax tanganyikensis (Summerh.) Szlach.,,unknown,synonym,False,2795,0,
35065,Brachycorythis crassicornis,Brachycorythis crassicornis Kraenzl.,,unknown,synonym,False,2796,0,
35066,Brachycorythis engleriana,Brachycorythis engleriana Kraenzl.,,unknown,synonym,False,2796,0,
35067,Brachycorythis rhomboglossa,Brachycorythis rhomboglossa Kraenzl.,,unknown,synonym,False,2796,0,
35068,Brachycorythis sibangensis,Brachycorythis sibangensis Kraenzl.,,unknown,synonym,False,2796,0,
35069,Brachycorythis soyauxiana,Brachycorythis soyauxiana Kraenzl.,,unknown,synonym,False,2796,0,
35070,Diplacorchis engleriana,Diplacorchis engleriana (Kraenzl.) Schltr.,,unknown,synonym,False,2796,0,
35071,Diplacorchis rhomboglossa,Diplacorchis rhomboglossa (Kraenzl.) Schltr.,,unknown,synonym,False,2796,0,
35072,Diplacorchis tenuior,Diplacorchis tenuior (Rchb.f.) Schltr.,,unknown,synonym,False,2796,0,
35073,Gyaladenia engleriana,Gyaladenia engleriana (Kraenzl.) Szlach.,,unknown,synonym,False,2796,0,
35074,Gyaladenia rhomboglossa,Gyaladenia rhomboglossa (Kraenzl.) Szlach.,,unknown,synonym,False,2796,0,
35075,Gyaladenia tenuior,Gyaladenia tenuior (Rchb.f.) Szlach.,,unknown,synonym,False,2796,0,
35076,Habenaria tenuior,Habenaria tenuior (Rchb.f.) N. E. Br.,,unknown,synonym,False,2796,0,
35077,Platanthera engleriana,Platanthera engleriana (Kraenzl.) Rolfe,,unknown,synonym,False,2796,0,
35078,Platanthera tenuior,Platanthera tenuior (Rchb.f.) Rolfe,,unknown,synonym,False,2796,0,
35079,Habenaria thorelii,Habenaria thorelii Gagnep.,,unknown,synonym,False,2797,0,
35080,Phyllomphax thorelii,Phyllomphax thorelii (Gagnep.) Tang & F. T. Wang,,unknown,synonym,False,2797,0,
35081,Phyllomphax wightii,Phyllomphax wightii (Summerh.) Szlach.,,unknown,synonym,False,2799,0,
35082,Gyaladenia youngii,"Gyaladenia youngii Szlach., Mytnik, Rutk., Jerch. & Baranow",,unknown,synonym,False,2772,0,
35083,Brachycorythis junodiana,Brachycorythis junodiana Kraenzl.,,unknown,synonym,False,2800,0,
35084,Brachycorythis tysonii,Brachycorythis tysonii Bolus,,unknown,synonym,False,2800,0,
35085,Schizochilus albiflos,Schizochilus albiflos (Rolfe) Schltr.,,unknown,synonym,False,2802,0,
35086,Brachycorythis bulbinella,Brachycorythis bulbinella Rchb.f.,,unknown,synonym,False,2803,0,
35087,Gymnadenia bulbinella,Gymnadenia bulbinella (Rchb.f.) Kraenzl.,,unknown,synonym,False,2803,0,
35088,Platanthera bulbinella,Platanthera bulbinella (Rchb.f.) Schltr.,,unknown,synonym,False,2803,0,
35089,Schizochilus burchellii,Schizochilus burchellii Bolus,,unknown,synonym,False,2803,0,
